Customer ID,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Churn Label,Churn Value,Churn Score,CLTV,Churn Category,Churn Reason,Customer Status,City,Zip Code,Latitude,Longitude,NPS_baseline,NPS_enrichi,NPS_enrichi_v2,NPS_label
4700-UBQMV,Yes,6,21,,Yes,31.55,Yes,Yes,DSL,23,Yes,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,75.9,1549.75,0.0,0,662.5500000000001,2212.3,4,No,0,47,3503,,,Stayed,Stockton,95206,37.902422,-121.440029,Passif,Promoteur,Promoteur,Promoteur
7711-GQBZC,Yes,1,71,,Yes,19.49,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,24.7,1810.55,0.0,0,1383.79,3194.34,4,No,0,45,5187,,,Stayed,Stockton,95207,38.002125,-121.324979,Passif,Promoteur,Promoteur,Promoteur
9795-NREXC,Yes,5,64,Offer B,Yes,11.85,Yes,Yes,DSL,2,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,85.0,5484.4,0.0,0,758.4,6242.799999999999,4,No,0,56,5472,,,Stayed,Stockton,95212,38.049457,-121.21653,Passif,Promoteur,Promoteur,Promoteur
8573-CGOCC,No,0,16,,Yes,24.79,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.75,294.9,0.0,0,396.64,691.54,5,No,0,55,5433,,,Stayed,Stockton,95215,37.946282,-121.139499,Promoteur,Promoteur,Promoteur,Promoteur
7356-AYNJP,No,0,4,Offer E,Yes,6.36,Yes,No,,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,23.9,97.5,0.0,0,25.44,122.94,4,No,0,57,5685,,,Stayed,Stockton,95219,38.029729,-121.387999,Passif,Passif,Passif,Passif
6286-SUUWT,No,0,1,Offer E,Yes,27.08,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.95,19.95,0.0,0,27.08,47.03,4,No,0,21,5916,,,Joined,Arnold,95223,38.32153,-120.236358,Passif,Passif,Passif,Passif
4819-HJPIW,No,0,18,,No,0.0,No,Yes,DSL,8,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,25.15,476.8,0.0,0,0.0,476.8,3,No,0,31,2675,,,Stayed,Avery,95224,38.208336,-120.339938,Detracteur,Passif,Passif,Passif
8654-DHAOW,No,0,2,Offer E,Yes,21.3,Yes,Yes,DSL,7,No,Yes,No,No,No,No,No,No,Month-to-Month,No,Credit Card,54.15,101.65,0.0,10,42.6,154.25,5,No,0,27,3527,,,Joined,Burson,95225,38.183918,-120.898817,Promoteur,Promoteur,Promoteur,Promoteur
5438-QMDDL,Yes,3,19,,Yes,8.3,No,Yes,DSL,48,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,59.8,1130.85,0.0,0,157.70000000000002,1288.55,3,No,0,32,3652,,,Stayed,Campo Seco,95226,38.233879,-120.861666,Detracteur,Passif,Passif,Passif
9812-GHVRI,No,0,40,Offer B,Yes,33.66,Yes,Yes,Fiber Optic,20,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,83.85,3532.25,0.0,0,1346.3999999999999,4878.65,4,No,0,31,4294,,,Stayed,Clements,95227,38.227285,-121.02789,Passif,Passif,Passif,Passif
1228-ZLNBX,No,0,21,,Yes,3.26,Yes,Yes,Fiber Optic,51,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,75.3,1570.7,0.0,0,68.46,1639.16,3,No,0,50,2847,,,Stayed,Farmington,95230,37.956963,-120.863055,Detracteur,Passif,Passif,Passif
4226-KKDON,No,0,8,Offer E,Yes,30.8,No,Yes,DSL,27,No,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,66.65,520.95,0.0,0,246.4,767.35,4,No,0,60,3804,,,Stayed,French Camp,95231,37.873283,-121.292034,Passif,Passif,Passif,Passif
3831-YCPUO,Yes,3,72,,Yes,32.23,No,Yes,Fiber Optic,19,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,109.5,7854.9,0.0,0,2320.56,10175.46,3,No,0,55,6419,,,Stayed,Glencoe,95232,38.358464,-120.579304,Detracteur,Passif,Passif,Passif
7445-WMRBW,No,0,48,Offer B,Yes,21.39,Yes,Yes,DSL,3,No,Yes,Yes,Yes,Yes,No,No,No,One Year,Yes,Bank Withdrawal,73.85,3581.4,0.0,60,1026.72,4668.12,4,No,0,29,4740,,,Stayed,Hathaway Pines,95233,38.184914,-120.364085,Passif,Passif,Passif,Passif
3308-DGHKL,No,0,69,,Yes,17.74,No,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,19.3,1447.9,0.0,0,1224.06,2671.96,5,No,0,63,5028,,,Stayed,Linden,95236,38.047746,-121.030499,Promoteur,Promoteur,Promoteur,Promoteur
9924-JPRMC,No,0,72,,Yes,36.49,Yes,Yes,Fiber Optic,27,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,118.2,8547.15,0.0,0,2627.28,11174.43,3,No,0,55,4886,,,Stayed,Lockeford,95237,38.166791,-121.14207,Detracteur,Passif,Passif,Passif
0080-EMYVY,No,0,14,,Yes,24.04,No,Yes,Cable,12,No,Yes,No,No,No,No,No,Yes,One Year,No,Credit Card,51.45,727.85,0.0,0,336.56,1064.41,3,No,0,57,4298,,,Stayed,Lodi,95240,38.123544,-121.159078,Detracteur,Passif,Passif,Passif
6218-KNUBD,No,0,6,,Yes,10.88,No,Yes,Cable,8,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,59.45,357.6,0.0,0,65.28,422.88,4,No,0,54,2393,,,Stayed,Lodi,95242,38.128087,-121.4078,Passif,Passif,Passif,Passif
7337-CINUD,Yes,6,8,,Yes,17.2,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.5,159.35,0.0,0,137.6,296.95,4,No,0,35,5206,,,Stayed,Mokelumne Hill,95245,38.304194,-120.592431,Passif,Promoteur,Promoteur,Promoteur
7609-NRNCA,No,0,17,,Yes,42.42,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.55,280.85,0.0,0,721.14,1001.99,3,No,0,42,4947,,,Stayed,Mountain Ranch,95246,38.264262,-120.515133,Detracteur,Passif,Passif,Passif
0623-EJQEG,No,0,65,Offer B,Yes,2.72,Yes,Yes,Fiber Optic,16,Yes,No,No,Yes,No,Yes,Yes,No,One Year,No,Bank Withdrawal,93.55,6069.25,0.0,30,176.8,6276.05,3,No,0,76,5774,,,Stayed,Murphys,95247,38.147852,-120.440124,Detracteur,Passif,Passif,Passif
7153-CHRBV,Yes,6,57,Offer B,Yes,18.85,No,Yes,Cable,24,Yes,No,Yes,Yes,No,No,No,Yes,One Year,Yes,Credit Card,59.3,3274.35,0.0,0,1074.45,4348.8,3,No,0,38,6287,,,Stayed,San Andreas,95249,38.196497,-120.61689,Detracteur,Passif,Passif,Passif
6198-PNNSZ,Yes,9,56,Offer B,Yes,37.76,Yes,Yes,Fiber Optic,21,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,109.8,6109.65,0.0,0,2114.56,8224.21,4,No,0,77,5648,,,Stayed,Valley Springs,95252,38.156971,-120.849231,Passif,Promoteur,Promoteur,Promoteur
3317-VLGQT,Yes,7,14,,Yes,4.45,No,Yes,Fiber Optic,16,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,78.1,1122.4,0.0,0,62.300000000000004,1184.7,4,No,0,68,3157,,,Stayed,Wallace,95254,38.192608,-120.957842,Passif,Promoteur,Promoteur,Promoteur
4132-POCZS,Yes,1,52,,No,0.0,No,Yes,DSL,26,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,39.9,2020.9,0.0,0,0.0,2020.9,3,No,0,54,6371,,,Stayed,West Point,95255,38.41935,-120.469545,Detracteur,Passif,Detracteur,Detracteur
5614-DNZCE,No,0,58,,Yes,29.47,No,Yes,DSL,16,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,64.9,3795.45,0.0,0,1709.26,5504.71,4,No,0,57,5040,,,Stayed,Wilseyville,95257,38.392686,-120.415951,Passif,Passif,Passif,Passif
3896-RCYYE,No,0,67,,No,0.0,No,Yes,DSL,11,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,53.4,3579.15,0.0,0,0.0,3579.15,5,No,0,37,5990,,,Stayed,Atwater,95301,37.321233,-120.656354,Promoteur,Promoteur,Promoteur,Promoteur
9638-JIQYA,No,0,2,,No,0.0,No,Yes,DSL,48,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,24.9,49.7,0.0,10,0.0,59.7,3,No,0,41,4033,,,Joined,Ballico,95303,37.4695,-120.672724,Detracteur,Detracteur,Detracteur,Detracteur
3726-TBHQT,No,0,71,,Yes,25.45,Yes,Yes,Fiber Optic,59,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,114.0,8175.9,0.0,0,1806.95,9982.85,4,No,0,23,5600,,,Stayed,Catheys Valley,95306,37.394411,-120.127262,Passif,Passif,Passif,Passif
3190-ITQXP,Yes,7,46,,Yes,27.65,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.25,890.35,0.0,0,1271.8999999999999,2162.25,3,No,0,58,3879,,,Stayed,Ceres,95307,37.553469,-120.952825,Detracteur,Passif,Passif,Passif
3039-MJSLN,No,0,3,,Yes,18.43,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,20.2,50.6,0.0,0,55.29,105.89,3,No,0,46,3594,,,Joined,Cressey,95312,37.420273,-120.66527,Detracteur,Detracteur,Detracteur,Detracteur
0178-CIIKR,No,0,3,,Yes,2.69,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.95,58.0,0.0,0,8.07,66.07,3,No,0,74,5949,,,Joined,Crows Landing,95313,37.435664,-121.049056,Detracteur,Detracteur,Detracteur,Detracteur
5774-QPLTF,Yes,9,50,,Yes,26.98,No,No,,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,20.35,938.95,0.0,0,1349.0,2287.95,5,No,0,71,6391,,,Stayed,El Nido,95317,37.127386,-120.506422,Promoteur,Promoteur,Promoteur,Promoteur
5010-IPEAQ,Yes,2,67,,No,0.0,No,Yes,Cable,51,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,54.2,3623.95,0.0,0,0.0,3623.95,3,No,0,58,5261,,,Stayed,Escalon,95320,37.818543,-121.006907,Detracteur,Passif,Passif,Passif
8990-YOZLV,No,0,69,Offer A,Yes,13.91,Yes,Yes,Cable,7,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,66.9,4577.9,0.0,0,959.79,5537.69,3,No,0,68,5059,,,Stayed,Hickman,95323,37.605926,-120.69955,Detracteur,Passif,Passif,Passif
3069-SSVSN,No,0,1,,No,0.0,No,Yes,DSL,18,No,No,No,No,No,No,No,Yes,One Year,No,Credit Card,25.85,25.85,0.0,0,0.0,25.85,3,No,0,55,4467,,,Joined,Hilmar,95324,37.394536,-120.890747,Detracteur,Detracteur,Detracteur,Detracteur
5222-IMUKT,No,0,32,,Yes,47.3,No,Yes,Fiber Optic,24,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,91.05,2871.5,0.0,0,1513.6,4385.1,4,No,0,80,2716,,,Stayed,Hornitos,95325,37.479926,-120.230424,Passif,Passif,Passif,Passif
6685-XSHHU,Yes,9,60,,Yes,32.12,No,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,20.95,1270.55,0.0,0,1927.1999999999998,3197.75,5,No,0,51,4425,,,Stayed,Keyes,95328,37.555631,-120.911653,Promoteur,Promoteur,Promoteur,Promoteur
8901-UPRHR,Yes,4,72,Offer A,Yes,44.03,Yes,Yes,Fiber Optic,14,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,109.2,7711.45,0.0,0,3170.16,10881.61,4,No,0,68,6130,,,Stayed,La Grange,95329,37.666587,-120.411517,Passif,Promoteur,Promoteur,Promoteur
3845-FXCYS,No,0,2,,Yes,7.8,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,19.65,31.2,0.0,0,15.6,46.8,5,No,0,26,4841,,,Joined,Long Barn,95335,38.109125,-120.078597,Promoteur,Promoteur,Promoteur,Promoteur
5857-XRECV,No,0,2,,Yes,31.01,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,20.5,38.25,0.0,0,62.02,100.27000000000001,3,No,0,47,4486,,,Joined,Manteca,95336,37.830267,-121.201018,Detracteur,Detracteur,Detracteur,Detracteur
0725-CXOTM,No,0,36,,Yes,44.7,Yes,Yes,DSL,59,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,89.65,3348.1,0.0,0,1609.2,4957.3,3,No,0,68,4844,,,Stayed,Manteca,95337,37.750822,-121.238423,Detracteur,Passif,Passif,Passif
4343-EJVQB,No,0,7,,Yes,1.67,No,Yes,Fiber Optic,23,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,74.35,533.6,0.0,0,11.69,545.2900000000001,4,No,0,51,2463,,,Stayed,Mariposa,95338,37.526791,-119.99437,Passif,Passif,Passif,Passif
3427-GGZZI,Yes,1,19,,Yes,45.37,Yes,Yes,Fiber Optic,52,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.1,1620.8,0.0,0,862.03,2482.83,5,No,0,66,3624,,,Stayed,Midpines,95345,37.581496,-119.972762,Promoteur,Promoteur,Promoteur,Promoteur
3154-CFSZG,Yes,3,47,,Yes,38.25,No,Yes,Fiber Optic,20,Yes,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,90.05,4137.2,0.0,0,1797.75,5934.95,4,No,0,78,3291,,,Stayed,Modesto,95351,37.621458,-121.012295,Passif,Promoteur,Promoteur,Promoteur
2220-IAHLS,No,0,1,,Yes,2.85,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.4,19.4,0.0,0,2.85,22.25,3,No,0,21,5566,,,Joined,Modesto,95356,37.716186,-121.025836,Detracteur,Detracteur,Detracteur,Detracteur
4377-VDHYI,Yes,6,32,,Yes,36.65,No,Yes,Fiber Optic,69,Yes,Yes,No,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,90.8,3023.85,0.0,0,1172.8,4196.65,3,No,0,80,2722,,,Stayed,Patterson,95363,37.410236,-121.320337,Detracteur,Passif,Passif,Passif
4937-QPZPO,Yes,3,61,,Yes,34.54,Yes,Yes,Fiber Optic,58,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,99.9,6241.35,0.0,0,2106.94,8348.29,5,No,0,31,5641,,,Stayed,Snelling,95369,37.521708,-120.426843,Promoteur,Promoteur,Promoteur,Promoteur
2925-VDZHY,Yes,1,72,Offer A,Yes,28.63,Yes,Yes,DSL,19,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,88.7,6501.35,0.0,0,2061.36,8562.710000000001,4,No,0,46,4641,,,Stayed,Sonora,95370,37.982716,-120.343732,Passif,Promoteur,Promoteur,Promoteur
6981-TDRFT,Yes,1,44,,No,0.0,No,Yes,DSL,69,No,No,Yes,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,54.3,2317.1,0.0,10,0.0,2327.1,5,No,0,39,3423,,,Stayed,Soulsbyville,95372,37.990574,-120.261821,Promoteur,Promoteur,Promoteur,Promoteur
3413-CSSTH,No,0,41,,Yes,6.6,Yes,Yes,Cable,3,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,55.7,2237.55,0.0,0,270.59999999999997,2508.15,4,No,0,26,5590,,,Stayed,Stevinson,95374,37.316807,-120.855753,Passif,Passif,Passif,Passif
8033-VCZGH,No,0,50,,Yes,23.28,Yes,Yes,Fiber Optic,51,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,103.95,5231.3,0.0,0,1164.0,6395.3,3,No,0,42,4363,,,Stayed,Tracy,95376,37.680968,-121.446049,Detracteur,Passif,Detracteur,Detracteur
0224-NIJLP,Yes,1,8,Offer E,Yes,2.87,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.15,165.5,0.0,0,22.96,188.46,4,No,0,32,3899,,,Stayed,Turlock,95380,37.474396,-120.875917,Passif,Promoteur,Promoteur,Promoteur
7542-CYDDM,No,0,18,,Yes,22.97,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.05,358.5,0.0,0,413.46,771.96,3,No,0,22,4204,,,Stayed,Turlock,95382,37.529656,-120.854357,Detracteur,Passif,Passif,Passif
4718-WXBGI,Yes,1,72,Offer A,Yes,27.1,Yes,Yes,Cable,59,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,91.95,6614.9,0.0,0,1951.2,8566.1,4,No,0,30,4403,,,Stayed,Twain Harte,95383,38.107441,-120.230625,Passif,Promoteur,Promoteur,Promoteur
5716-LIBJC,No,0,13,Offer D,Yes,11.99,Yes,Yes,Fiber Optic,27,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,104.15,1299.1,2.76,0,155.87,1452.21,3,No,0,33,2810,,,Stayed,Winton,95388,37.421299,-120.599587,Detracteur,Passif,Passif,Passif
2868-LLSKM,Yes,1,68,Offer A,Yes,15.94,Yes,Yes,Fiber Optic,29,No,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,83.65,5733.4,46.99,0,1083.92,6770.33,4,No,0,43,5958,,,Stayed,Escondido,92027,33.141265,-116.967221,Passif,Promoteur,Promoteur,Promoteur
2988-QRAJY,No,0,69,Offer A,Yes,5.71,Yes,Yes,Fiber Optic,73,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,110.05,7430.75,23.16,0,393.99,7801.58,3,No,0,30,5798,,,Stayed,Santa Rosa,95403,38.488431,-122.752839,Detracteur,Passif,Passif,Passif
0071-NDAFP,Yes,1,25,,Yes,23.69,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.5,630.6,44.42,0,592.25,1178.43,3,No,0,65,5230,,,Stayed,Santa Rosa,95405,38.439696,-122.668817,Detracteur,Passif,Passif,Passif
7328-ZJAJO,Yes,1,59,,Yes,9.51,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.5,1222.65,0.0,0,561.09,1783.7400000000002,4,No,0,64,4579,,,Stayed,Santa Rosa,95409,38.468893,-122.580539,Passif,Promoteur,Promoteur,Promoteur
1090-PYKCI,Yes,1,69,Offer A,Yes,23.02,Yes,Yes,Fiber Optic,48,Yes,Yes,Yes,Yes,Yes,No,No,No,One Year,Yes,Credit Card,105.1,7234.8,0.0,110,1588.3799999999999,8933.18,3,No,0,27,4686,,,Stayed,Boonville,95415,39.025867,-123.381544,Detracteur,Passif,Passif,Passif
3058-WQDRE,No,0,13,Offer D,No,0.0,No,Yes,Cable,16,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,25.15,331.85,48.59,0,0.0,283.26,5,No,0,53,4943,,,Stayed,Branscomb,95417,39.710591,-123.682799,Promoteur,Promoteur,Promoteur,Promoteur
2279-AXJJK,Yes,1,52,,Yes,8.94,Yes,Yes,Fiber Optic,85,No,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,95.65,5088.4,11.8,0,464.88,5541.48,3,No,0,45,4465,,,Stayed,Cazadero,95421,38.578807,-123.19338,Detracteur,Passif,Passif,Passif
0909-SELIE,Yes,1,61,,Yes,43.48,Yes,Yes,DSL,20,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,80.8,4860.85,17.17,0,2652.2799999999997,7495.96,4,No,0,72,4302,,,Stayed,Clearlake Oaks,95423,39.07116,-122.598542,Passif,Promoteur,Promoteur,Promoteur
3417-TSCIC,No,0,29,,No,0.0,No,Yes,DSL,59,No,No,No,No,No,No,No,Yes,One Year,Yes,Credit Card,24.85,788.05,0.0,0,0.0,788.05,5,No,0,49,4161,,,Stayed,Cloverdale,95425,38.801936,-122.938935,Promoteur,Promoteur,Promoteur,Promoteur
1042-HFUCW,No,0,25,Offer C,Yes,39.9,No,Yes,DSL,27,No,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,54.75,1266.35,15.76,0,997.5,2248.09,5,No,0,50,5136,,,Stayed,Cobb,95426,38.838088,-122.73203,Promoteur,Promoteur,Promoteur,Promoteur
6537-OTKMY,No,0,15,Offer D,No,0.0,No,Yes,DSL,14,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,50.75,688.2,32.55,0,0.0,655.6500000000001,5,No,0,63,5091,,,Stayed,Covelo,95428,39.83307,-123.178765,Promoteur,Promoteur,Promoteur,Promoteur
8999-EXMNO,Yes,1,19,Offer D,Yes,31.85,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.15,387.7,2.97,0,605.15,989.8799999999999,3,No,0,26,4246,,,Stayed,Dos Rios,95429,39.756049,-123.358701,Detracteur,Passif,Passif,Passif
6725-TPKJO,No,0,44,,Yes,47.53,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.05,845.25,15.31,0,2091.32,2921.26,3,No,0,41,2798,,,Stayed,Duncans Mills,95430,38.445603,-123.063756,Detracteur,Passif,Detracteur,Detracteur
7162-WPHPM,Yes,1,58,,Yes,40.57,Yes,Yes,DSL,25,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,71.6,4230.25,45.54,0,2353.06,6537.77,4,No,0,49,4747,,,Stayed,Elk,95432,39.108252,-123.645121,Passif,Promoteur,Promoteur,Promoteur
1599-MMYRQ,Yes,1,62,,Yes,39.67,No,Yes,Fiber Optic,41,Yes,Yes,No,No,No,No,No,Yes,One Year,Yes,Credit Card,81.45,4983.05,14.15,0,2459.54,7428.4400000000005,3,No,0,66,5179,,,Stayed,Forestville,95436,38.499302,-122.92444,Detracteur,Passif,Passif,Passif
8821-KVZKQ,Yes,1,70,Offer A,No,0.0,No,Yes,Cable,19,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,58.4,4113.15,32.53,0,0.0,4080.6199999999994,5,No,0,43,4117,,,Stayed,Fort Bragg,95437,39.455555,-123.683979,Promoteur,Promoteur,Promoteur,Promoteur
6434-TTGJP,Yes,2,10,Offer D,No,0.0,No,Yes,Cable,24,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,53.7,521.0,22.97,0,0.0,498.03,3,No,0,48,5671,,,Stayed,Geyserville,95441,38.731771,-123.064272,Detracteur,Detracteur,Detracteur,Detracteur
0042-JVWOJ,No,0,26,Offer C,Yes,37.7,No,No,,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,19.6,471.85,21.25,0,980.2,1430.8000000000002,4,No,0,26,3722,,,Stayed,Glen Ellen,95442,38.368744,-122.522642,Passif,Passif,Passif,Passif
0130-SXOUN,No,0,66,Offer A,Yes,48.78,Yes,Yes,Fiber Optic,8,No,Yes,No,No,No,Yes,Yes,No,Month-to-Month,No,Credit Card,89.4,5976.9,36.02,40,3219.48,9200.359999999999,3,No,0,49,4889,,,Stayed,Glenhaven,95443,39.045246,-122.743181,Detracteur,Passif,Passif,Passif
2330-PQGDQ,Yes,6,51,,Yes,9.5,Yes,Yes,Fiber Optic,51,No,Yes,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,84.2,4299.75,39.68,0,484.5,4744.57,5,No,0,33,4952,,,Stayed,Gualala,95445,38.848082,-123.50608,Promoteur,Promoteur,Promoteur,Promoteur
1452-UZOSF,Yes,9,72,Offer A,Yes,7.16,Yes,Yes,Fiber Optic,24,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,106.1,7548.6,23.39,0,515.52,8040.73,3,No,0,21,4890,,,Stayed,Guerneville,95446,38.52576,-123.013347,Detracteur,Passif,Passif,Passif
2097-YVPKN,No,0,65,,Yes,4.9,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.75,1654.75,41.74,0,318.5,1931.51,5,No,0,73,5707,,,Stayed,Healdsburg,95448,38.618347,-122.908422,Promoteur,Promoteur,Promoteur,Promoteur
8597-CTXVJ,No,0,70,,Yes,26.62,Yes,Yes,Cable,19,Yes,Yes,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,64.95,4551.5,20.87,0,1863.4,6394.030000000001,4,No,0,65,5392,,,Stayed,Jenner,95450,38.505995,-123.187019,Passif,Passif,Passif,Passif
6631-HMANX,Yes,10,72,,Yes,31.15,Yes,Yes,Cable,16,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,85.45,6227.5,0.0,0,2242.7999999999997,8470.3,4,No,0,53,5641,,,Stayed,Kelseyville,95451,38.93496,-122.792243,Passif,Promoteur,Promoteur,Promoteur
9962-BFPDU,Yes,3,1,,Yes,16.02,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.05,20.05,0.0,0,16.02,36.07,5,No,0,52,5811,,,Joined,Kenwood,95452,38.419525,-122.521585,Promoteur,Promoteur,Promoteur,Promoteur
6394-HHHZM,No,0,3,Offer E,Yes,38.41,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.7,57.5,0.0,0,115.22999999999999,172.73,4,No,0,23,2011,,,Joined,Little River,95456,39.245911,-123.77214,Passif,Passif,Passif,Passif
5995-LFTLE,No,0,58,,Yes,48.78,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,25.3,1474.35,0.0,0,2829.2400000000002,4303.59,5,No,0,30,4477,,,Stayed,Lower Lake,95457,38.925545,-122.549083,Promoteur,Promoteur,Promoteur,Promoteur
0665-XHDJU,Yes,7,72,,Yes,34.95,Yes,Yes,Fiber Optic,48,No,Yes,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,99.4,7285.7,0.0,0,2516.4,9802.1,5,No,0,51,6022,,,Stayed,Monte Rio,95462,38.471049,-123.015549,Promoteur,Promoteur,Promoteur,Promoteur
8265-HKSOW,Yes,1,72,,Yes,17.89,Yes,Yes,Fiber Optic,19,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,107.45,7658.3,0.0,0,1288.08,8946.380000000001,4,No,0,57,4505,,,Stayed,Occidental,95465,38.415003,-122.998726,Passif,Promoteur,Promoteur,Promoteur
